id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,,z13cyh2jnxvwdjqfg22bs5vxay2sv5jla.1460706617633360,SHUBH VERMA,1 month ago,1460706356354,U could buy iPhone se for a lot cheaper,0
,,,,,,,,z13cyh2jnxvwdjqfg22bs5vxay2sv5jla.1460725442825697,Vesta Kezelyte,1 month ago,1460706356356,Yeah. I thinking about it.,0
,,,,,,,,z13cyh2jnxvwdjqfg22bs5vxay2sv5jla.1461339983479842,IOS,3 weeks ago,1461483956357,yes get it,0
z12qwpi54mfvgpgrb04cfn3gfomezbxpsng0k,DOS Flash,2 months ago,1458027955733,Damn that iphone was so smooth my iphone 6 running ios 9.2 is not as smooth,1,true,1,,,,,,
,,,,,,,,z12qwpi54mfvgpgrb04cfn3gfomezbxpsng0k.1459295459286644,Evan Oliver,1 month ago,1460706356673,My 6 plus wasn't either. I definitely believe iOS 9 was made for 2gb of ram. The stutter I saw on the 6 plus is gone on the 6s plus,0
z120gtlqsuessdye3220h5uo1r3cxjeli,Floris Rogier,2 months ago,1458027955733,It looks great!,0,false,0,,,,,,
z120fl0brurat515004cifcjjl2quri5iik,Turnt Alien,2 months ago,1458027955734,apple products hogs the freakin' wifi.,0,false,0,,,,,,
z13seve5vv3jz13oy04cgfjhgra5txjq5ic,Jaheim0351,2 months ago,1458027955734,Steve jobs said he's aiming at a close-sourced OS then android did the opposite of that,0,false,0,,,,,,
z13kz12hjnelsfnae04cgfrwrx2iy32ydl00k,irfan hashim,3 months ago,1455522355735,Nice,0,false,0,,,,,,
z12ggpzbvovhub3ou04cdvuqsvqwc3brwpc0k,ChloeOfTheCookies,3 months ago,1455522355736,"I wouldn't mind asking a quick question here though because I'm not typically forum-savvy. :) I'm hoping to get an iPhone 6 soon, but I do not have the money to continuously update my model. I plan on keeping the phone for at least five years, if not longer. I know that sounds ridiculous to some people, but that's the way it's gotta be. :/ I'm currently an Android user and the iPhone 6 will be my first ever iPhone. What I was wondering is, will I be able to NEVER update IOS at all to stop the bugs that come with updates? I don't use my phone for too much. Music, predominately. The internet, sometimes videos, perhaps the odd Angry Birds or another game, texting and calling, alarms and emails. That's mainly it, anyway. I know that whatever I load onto my phone app-wise in the first few weeks and all the features, music and videos I have before updating is suggested will be all I will ever need. But if I don't update, will things start to break? I don't need to update the latest version of Angry Birds or whatever, but I don't want things to stop working from how I originally got the phone. If anyone can please give me any advice, I'd greatly appreciate it. Thank you. :)",0,true,1,,,,,,
,,,,,,,,z12ggpzbvovhub3ou04cdvuqsvqwc3brwpc0k.1456518438963602,gsuriam,2 months ago (edited),1458027956888,"+ChloeOfTheCookies I used to be an Android user and (to be honest) a bit of an iPhone hater until a year ago. Maybe because of the price and the fact that people who like to bash on iPhones say that they are just as unreliable as any other phone out there... So you can imagine I was like ""why should I pay more for the same thing"". But no, I am very satisfied with my iPhone. No problems, no glitches, etc. With my last Samsung I had it repaired under warranty 3 times, and after a few months the same problems came back again. Maybe I got the bad apple, idk... but I still had problems with my previous Android devices. Anyway, I am glad i made the switch. Honestly. For me an iPhone is perfect because of their reliability, to be sure that at any time I can switch apps with no effort/glitches, being able to do basic stuff like taking a call or looking at contacts without having to restart the damn thing (sometimes lagging even after the restart) is more important than being able to customise it in any way possible, which i wasn't doing that heavily with my previous Android devices anyway.",1
z13cw3oppnv1u13df23vzxyqgq21gr5u5,Majd and liann aljawamis,3 months ago,1455522355737,"for your information Micheal fisher,i watched you s6 edge video and apparently you are an iPhone person,so that's why you talk shit about the s6 edge and talk amazing about the iPhone .",0,false,0,,,,,,
z13fxdqoswywfr3ig04ce5haaqbmzrfquhg,spirg,3 months ago,1455522355738,"Android can't hold a candle against Apple , a buddy of mine showed me his Brand New Galaxy Tab , I think 8.4 , ALREADY LAGS !!!!!! Out of the BOX !!!!! Had both Android people know these words , "" Forceclose "" and "" "" Program Not Responding "" I no longer see them .. And IOS App Store kills Googles !!!!😂📱⌚️",3,false,0,,,,,,
z13nclaiynuzfbmoa04ce5haaqbmzrfquhg,spirg,3 months ago,1455522355739,"Greatest Smartphone on Market !!!! Why anyone buys anything else , is baffling !!!! Just the OS , for starters",0,false,0,,,,,,
z12hh1ygmwmsxrkfh23uw1cjfzyytb4ie04,gojart destani,3 months ago,1455522355740,4:22 that ugly phone has 41 megapixels just so you know,0,true,5,,,,,,
,,,,,,,,z12hh1ygmwmsxrkfh23uw1cjfzyytb4ie04.1456386637350016,CuteMeHZZ,2 months ago,1458027957313,"+gojart destani just becuz it has more megapixels, doesn't mean it's good, just so you know",2
,,,,,,,,z12hh1ygmwmsxrkfh23uw1cjfzyytb4ie04.1456401285423988,gojart destani,2 months ago,1458027957314,mmkay,0
,,,,,,,,z12hh1ygmwmsxrkfh23uw1cjfzyytb4ie04.1456707424685858,Turnt Alien,2 months ago,1458027957316,+gojart destani lol you dont know shit.,1
,,,,,,,,z12hh1ygmwmsxrkfh23uw1cjfzyytb4ie04.1456751086635322,gojart destani,2 months ago,1458027957316,fk off,0
,,,,,,,,z12hh1ygmwmsxrkfh23uw1cjfzyytb4ie04.1459188592724431,Battle Pope,1 month ago,1460706357317,"+gojart destani Megapixels isn't everything, it's what the camera can do with those pictures. Editing, shading, colour balance, they're what's important for smartphone cameras, I'd recommend actually learning about cameras before you judge mate",0
z121cpppdorucpakc23rdllghlikt1ddl,xApachi,3 months ago,1455522355740,"I own an Iphone 6 and its my first apple phone. The only other apple product I had was the ipod 4 lol. But I gotta say the Iphone 6 isnt that bad and the battery life is alright for me, the battery lasts all day for me. I get at least an hour of usage before my iphone goes to 99% from 100. And I got this iphone around somewhere in July 2015.",4,false,0,,,,,,
z12qspq4zr2ivzzks22wzfe4azauvnxvb,Giovanni Santos,4 months ago,1452843955741,You like talking trash about Apple,0,false,0,,,,,,
z12kc12hxmirgty4004cjrsavorxjfupb1o,Chief Keef,4 months ago,1452843955742,Watching this on my iPhone 6 lol,8,true,5,,,,,,
,,,,,,,,z12kc12hxmirgty4004cjrsavorxjfupb1o.1453051171898974,xxtgracynxx,3 months ago,1455522357617,Me too 😂,4
,,,,,,,,z12kc12hxmirgty4004cjrsavorxjfupb1o.1456707337470187,Turnt Alien,2 months ago,1458027957618,who cares.,0
,,,,,,,,z12kc12hxmirgty4004cjrsavorxjfupb1o.1456720387036458,Chief Keef,2 months ago,1458027957619,+Turnt Alien salty ass,3
,,,,,,,,z12kc12hxmirgty4004cjrsavorxjfupb1o.1458093145339535,Myran Shaban,2 months ago,1458027957619,+xxtgracynxx same here :),0
,,,,,,,,z12kc12hxmirgty4004cjrsavorxjfupb1o.1461454946535595,Amanda Kallie,3 weeks ago,1461483957620,Guys I miss ios8 😫😫 iOS 9 is soo slow on my 6 :(,0
z133xj1q0mjwhzmhy04cj31zxrmpg5cyqko0k,Yvette Young,4 months ago,1452843955742,"isn't saying you'd rather have a slower and less responsive phone because it has a longer battery life like saying you'd rather have a bigger but worse quality steak, rather than a smaller yet better quality steak?",0,false,0,,,,,,
z122frz5elajenhuo22os3kbuqnnelajf04,Muriyanto Muriyanto,4 months ago,1452843955743,yes it is the best smartphone u can buy...those green robot vampires wont understand..they are all hiding under the skirt lol,1,false,0,,,,,,
z13ssh4wowzszdjfn23uw5b5csvij1tfh,Nick,4 months ago,1452843955744,the way he speaks bothers me,0,false,0,,,,,,
z12rzbuxrlqqzvdcb23lihhalk3fsxh21,Abdull Mohommed,5 months ago,1450165555744,"9,720th like lol",0,false,0,,,,,,
z13dx1kjztmouvwup230inmawwufej1ba04,Pixoro | League and Other Games,5 months ago,1450165555745,"if ur looking for a good place to buy an iphone 6 with 64gb that is also unlocked for all carriers, check out my listing on ebay, thanks! http://www.ebay.com/itm/262172404056?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2649",1,false,0,,,,,,
z12vhng4pv34dfvmn23jilewtvmlvxphd04,Mestuffed Can'taway,5 months ago,1450165555745,I mostly just like iPhone because it was first phone I ever got when I was 9. It's an iPhone 4. Now I'm 11 and I still have it today.,0,false,0,,,,,,
z13tsjwiplu1xrdxd04cgldotwakxrbxcu00k,Manzar Mulla,5 months ago,1450165555746,"Did you know it takes $40 to manufactured Iphone 6 in CHINA and sold for $1000 in overseas. A $100 samsung J1 is much faster, with more functions than that old shit. Iphone is so 2008 piece of shit. Android is best world no1.",0,true,2,,,,,,
,,,,,,,,z13tsjwiplu1xrdxd04cgldotwakxrbxcu00k.1448782955389176,zz dragon,5 months ago (edited),1450165557823,"+Manzar Mulla im not an iphone-fan but according to my friends from computer-science department, IOS is the most advanced and most ram-efficient and fastest operating system for mobile devices, it never lags/slows down even with your many running background apps, while android on the other-hand; this issue becomes very obvious when running on, a low-specs phone; it becomes unstable, crushes background apps and a massive decrease in performance when you are running many apps at the same time(including background-apps), but if you wish to argue about the hardware aspect of these phones; then do not waste your time, samsung, asus, sony,LG,Dell,toshiba,panasonic,and HP are just equally good as apple, the brands i didn't mention can't be trusted",0
,,,,,,,,z13tsjwiplu1xrdxd04cgldotwakxrbxcu00k.1460172718502653,Eber Castillo,1 month ago,1460706357824,+zz dragon Yeah it rarely lags due to how light the whole OS is,0
z13ez5fobknxcxy4t04cjfgxhpjicpbh1pg0k,Pierre-Louis Parant,5 months ago,1450165555746,"Amazing innovation, jeans for your big smart phones. Fit's any phone brand, any size phone. WOW://igg.me/at/yksmartphonejeans/x/5823580 Amazing innovation, jeans for your big smart phones. Fit's any phone brand, any size phone. WOW://igg.me/at/yksmartphonejeans/x/5823580Amazing innovation, jeans for your big smart phones. Fit's any phone brand, any size phone. WOW://igg.me/at/yksmartphonejeans/x/5823580Amazing innovation, jeans for your big smart phones. Fit's any phone brand, any size phone. WOW://igg.me/at/yksmartphonejeans/x/5823580Amazing innovation, jeans for your big smart phones. Fit's any phone brand, any size phone. WOW://igg.me/at/yksmartphonejeans/x/5823580Amazing innovation, jeans for your big smart phones. Fit's any phone brand, any size phone. WOW://igg.me/at/yksmartphonejeans/x/5823580Amazing innovation, jeans for your big smart phones. Fit's any phone brand, any size phone. WOW://igg.me/at/yksmartphonejeans/x/5823580",0,false,0,,,,,,
z13kddv4jziquxvhs04cer3rqxieyvi55zs0k,Emanuel Sirbu,6 months ago,1447573555747,"Why people criticise Iphone when they don't have one? I criticised Iphone when I had Note 4 and S6 but now this is my first Iphone and I have to say, I will never return to Android again.",1,false,0,,,,,,
z12vz11qtrv4chhcp220sb350zyhixvxq04,Michael G,6 months ago,1447573555747,im an iPhone 6 Plus owner and will probably go for a 6S next.,3,false,0,,,,,,
z12dzdggruufghacj22svrhz4ubihx4kc,blue computer sandwitch,6 months ago,1447573555748,I wish had this phone,0,false,0,,,,,,
z13kibuy1rm0hpjrq04cfjizgnmdtbmi43w,Ismael Legrand,6 months ago,1447573555748,"C'mon. Awesome threatening afterthought What do you think, guys? !",0,false,0,,,,,,
z131ttv4hnetxvdrm04cgbqailqbxnup324,Pasha Findlay,7 months ago,1444895155748,You listen to me if you have such a ## problem with the ### phone then give away the ### phone,0,false,0,,,,,,
z12yzlzxdpekeptm322jhn0xdya0ctlxb04,Dagger 323,7 months ago,1444895155749,"Sorry mike, gotta disagree, I think it looks stunning!",0,false,0,,,,,,
z13ld1drvqehjzoef23th13bluy3uzuew,foreverchickadee,7 months ago,1444895155749,"I just watched this video was I was curious as to how the better half lives, haha. BUT... #teamandroid forever!!",1,false,0,,,,,,
z120vv14kpabjz4io04cctyhwoy5gvubjf4,Kdogiscool,7 months ago,1444895155750,why was that HTC running Windows OS?,0,false,0,,,,,,
z13yip1agybahjqhg04ce524wwa3tpppo5s,Anselwithmac,8 months ago,1442303155750,"Jailbreak the iPhone, and you open a whole new world of Amazing customization!",0,false,0,,,,,,
z13we5pphpzycpgqu04cgrnymrvnfjc5440,xTheNameisEthan,8 months ago,1442303155751,"I love looking at android users comments, all you do is bitch about evert detail, just quit no one wants to hear you cry",0,false,0,,,,,,
z13run0aqlfych0r404chhhh4smrgl4qcq40k,Hugo Cueva,8 months ago,1442303155751,iPhone 6 is a fucking piece of shit. 8 megapixel camera since iPhone 4 wtf.Even 4.7 is tiny compared to 5.1,0,true,8,,,,,,
,,,,,,,,z13run0aqlfych0r404chhhh4smrgl4qcq40k.1454202440929284,eetu53,3 months ago,1455522358207,Megapixels does not make quality. iPhone 6 camera is way better than iPhone 4 or 5.,0
,,,,,,,,z13run0aqlfych0r404chhhh4smrgl4qcq40k.1454211835563867,Hugo Cueva,3 months ago,1455522358207,+eetu53 no,0
,,,,,,,,z13run0aqlfych0r404chhhh4smrgl4qcq40k.1454240450587863,eetu53,3 months ago,1455522358208,"+Hugo Cueva Yes, I have been using iPhone 4s 8mp camera, iPhone 6 8mp camera and Galaxy s4 mini (8mp camera) S4 minis camera is shittest specially in low light, iPhone 6 camera best and iPhone 4s camera not so good. Not so sharp. Have you seen compare on youtube for example Galaxy s5 vs iPhone 6 camera? There you can see how similar they are.",0
,,,,,,,,z13run0aqlfych0r404chhhh4smrgl4qcq40k.1454240666711503,eetu53,3 months ago,1455522358225,+Hugo Cueva And you dont seem to be good to comment because you dont seem to have tried iPhone 6 and Galaxy s5 both,0
,,,,,,,,z13run0aqlfych0r404chhhh4smrgl4qcq40k.1454261382005142,Hugo Cueva,3 months ago,1455522358225,+eetu53 samsung galaxy s5 has more contrast and more beautiful and saturated colors,0
,,,,,,,,z13run0aqlfych0r404chhhh4smrgl4qcq40k.1454266012843295,eetu53,3 months ago,1455522358226,+Hugo Cueva Yes it do because amoled. You can see the difference but its not huge anymore. I would like apple to move using amoled displays but it have made LCD look very good. It have good colors and blacks. Better than most LCD displays but still Amoled wins.,0
,,,,,,,,z13run0aqlfych0r404chhhh4smrgl4qcq40k.1454268462552613,Hugo Cueva,3 months ago,1455522358226,+eetu53 still amoled is better,0
,,,,,,,,z13run0aqlfych0r404chhhh4smrgl4qcq40k.1454269304041269,eetu53,3 months ago,1455522358227,"+Hugo Cueva Yes, Screen is better pn Galaxy s5. but iPhone have better stuff too. For example iPhone 6 is thinner, its made of aluminium,Its charging cable can put in both ways, micro usb only one. And iOS seems to run littlebit smoother in irl compare, i think its better fps. Maybe touchwiz slow down android because nexus phones dont have that problem. But if you compare all + and - from these phones, I can say they are equal. Both have their good and bad things. I want to always have iPhone and Android, even when i almost all times use iPhone as my daily phone because for me it gives best and most simple using experience.",1
z13ctzozonzpjhazc04chtaxcy22xplqez40k,The-terminator,8 months ago,1442303155752,"I like iPhones because they just work, they do what I want it to do",0,false,0,,,,,,
z13ndjnh5qmhsx0rk04ccn2qytj1xhvbvqw0k,rahul sharma,8 months ago,1442303155752,"Hi !* Pocketnow, I am looking to buy an iphone 6, plz tell me whether i should wait for iPhone 6s or go for iPhone 6....",0,false,0,,,,,,
z122dhpoqkbsgdwlo23oxpfxnrjsyrspj04,Kisame Hoshigaki,8 months ago,1442303155753,My man here about to slice up some Digiorno's pizza 4:42,0,false,0,,,,,,
z13lurubgnihg1lgg04cijkomyf0ud1rd3o,Dante Flores,8 months ago,1442303155753,"like mkbhd said. of course its the best iphone, it just came out",0,false,0,,,,,,
z12vix4wuuf2ylf2h23zfjyg1orierfa004,Luka Gulikashvili,8 months ago,1442303155754,2:14 fake iPhones,0,false,0,,,,,,
z12xf5fzak2pwnmul23xzx2het24z3wof04,FierceFox444Gaming,8 months ago,1442303155754,My mom said I could get a iphone6 for my bday if I wanted but I also need a new bike cause the bike I have now doesn't have gears. Idk which one I should ask for 😬lol,0,true,2,,,,,,
,,,,,,,,z12xf5fzak2pwnmul23xzx2het24z3wof04.1443275797504669,danbennett404,7 months ago,1444895158430,"I was in same situation, got a £1500 mountain bike and glad I chose that, the bought a £100 4s off eBay, that's what I did",0
,,,,,,,,z12xf5fzak2pwnmul23xzx2het24z3wof04.1443275810559706,danbennett404,7 months ago,1444895158432,"I was in same situation, got a £1500 mountain bike and glad I chose that, the bought a £100 4s off eBay, that's what I did",0
z13ugx5iiyjvz3rmq23dwpcggyrjv3hbm04,Jose Lopez,8 months ago,1442303155755,"iMessage is the only reason I might actually buy an iPhone. EVERYONE has an iPhone, having one too would make communicaring even easier",4,true,4,,,,,,
,,,,,,,,z13ugx5iiyjvz3rmq23dwpcggyrjv3hbm04.1442372203286044,Seven Foot Pelican,8 months ago,1442303158673,+Jose Lopez How would it make it easier? Elaborate.,0
,,,,,,,,z13ugx5iiyjvz3rmq23dwpcggyrjv3hbm04.1442372698393717,Jose Lopez,8 months ago,1442303158674,"+Seven Foot Pelican I live at an international border. I live in Mexico but I go to school in the united states. I have verizon, so I can't text when I'm in mexico. If I had an iPhone I could text using wifi. I know I could use WhatsApp or apps like that one, but not everyone has that, while nearly everyone I know can use iMessage",0
,,,,,,,,z13ugx5iiyjvz3rmq23dwpcggyrjv3hbm04.1445027553770477,LouieRockz,6 months ago,1447573558674,iMessage was the main reason I switched to iOS.,1
,,,,,,,,z13ugx5iiyjvz3rmq23dwpcggyrjv3hbm04.1446426516796973,PoisonIvvvy 〈3,6 months ago,1447573558675,This is the sole reason I use a iOS device. I would love an android but iMessage is just so convenient. Especially in the office its so much more fluid.,1
z12xjbbxhsnvu1rt422dy3lbgmmkvjbff,lj tabique,8 months ago,1442303155755,300 iphone in store i buy it iphone 6,0,false,0,,,,,,
z13dzdrxnnz4if2xu04cdbsi4xmee3hwxhg,lj tabique,8 months ago,1442303155755,buy iphone your shop my name is chnistian sorio ?>..................................2000 2015 i buy iphone ?...,0,false,0,,,,,,
z13ctd5rhvrwd145h04cdbsi4xmee3hwxhg,lj tabique,8 months ago,1442303155756,i buy iphone your store place,0,false,0,,,,,,
z12oz5c5qomitvcxz04cf33wixabdpergr00k,John Caddell,8 months ago,1442303155756,"imho, iOS6 is the most stable and the least laggy :)",0,false,0,,,,,,
z12cjz2y1smpife1d22ws1i4rxrfztqyw04,Cajó,9 months ago,1439624755757,8:07 and Luxury**,0,false,0,,,,,,
z12cypwz1wz4v1330225fddwwtzzydu5e04,mrobertson188,9 months ago,1439624760957,"hello, the galaxy s3 called. it wants it's specs back.",0,true,1,,,,,,
,,,,,,,,z12cypwz1wz4v1330225fddwwtzzydu5e04.1439749014801630,Rod Sal,8 months ago,1442303161270,+mrobertson188 you buy phone for specs or quality? I mean how a dual core is fast as any octa cores around ? i give props to apple.,2
z133jtxaunyst5uco23wiz0zdsn0yrwix04,Prince Dojello,9 months ago,1439624760957,This man dont know what a review is.,0,false,0,,,,,,
z135uvgyuquuchpa204ci1eqbsftxhkgnnk0k,Josh Wild,9 months ago,1439624760958,"Need a bit of help. Broke my sony xperia z3 and looking for a new phone, I'm leaning towards a samsung galaxy s6 as i prefer android but if anyone can persuade me to look at some other phones it would be appreciated",0,true,11,,,,,,
,,,,,,,,z135uvgyuquuchpa204ci1eqbsftxhkgnnk0k.1439301948491537,Golden Boy,9 months ago,1439624761584,+Josh Wild What's important to you in a phone?,0
,,,,,,,,z135uvgyuquuchpa204ci1eqbsftxhkgnnk0k.1439302575454035,Josh Wild,9 months ago,1439624761584,"+Golden Boy hmm needs to be durable, my xperia I dropped it once and the second time it broke (the other day) was because I lay on it when in bed. Battery life shouldn't be much of a problem, I hate phones that lag a lot so needs to be speedy,honestly prefer android but if the iPhone has enough selling points then I may go for that. Also love a high resolution screen.Basically a good all rounder .",0
,,,,,,,,z135uvgyuquuchpa204ci1eqbsftxhkgnnk0k.1439303004616230,Golden Boy,9 months ago,1439624761585,"+Josh Wild Well, I have the Z3 compact, and it works fine. Battery is a beast, it's waterproof and with the armor casing I got for it, it fell a few times with absolutely no damage at all. Resolution is only 720p, but I really don't notice it. If you don't mind the huge size, the note 4 might be a good alternative, but I value one handed use, so it wasn't for me. And again, if size isn't a problem, the LG G4 is great. Battery is... OK, but it's quite durable, high resolution and fantastic camera. And if you're on a seriously tight budget, I'd go with the LG G2. Even today, it's still a very impressive all rounder. iPhone? It's not all that durable without a case, and battery could be much better, but it's lag free, great camera, sleek and a lot of fun to use. So weigh your options.",0
,,,,,,,,z135uvgyuquuchpa204ci1eqbsftxhkgnnk0k.1439303552278736,Josh Wild,9 months ago,1439624761585,"+Golden Boy Ive had the Z3 for the past 6 months or so and in that time it's broke twice so not going to get another don't phone I think. Hmm note 4 is a possibility but with the note 5 being announced in a few days I don't want to be stuck with an outdated phone for the next year or so. Not 100% convinced on the G4 ,not heard great things about it or the G3 so may steer clear of that. Not fussed about the G2 but thanks for the suggestion Don't know if you know the answer to this but I've been wondering why the iPhones can still be used when cracked but when my Z3 cracked i can't use it, like the touchscreen doesn't work? thanks for the help",0
,,,,,,,,z135uvgyuquuchpa204ci1eqbsftxhkgnnk0k.1439303920587015,Golden Boy,9 months ago,1439624761586,"+Josh Wild iPhones are durable in that they continue to work despite damage, but the damage would still happen if you drop it from moderate heights on a hard surface, but if you use a durable case, it won't be an issue, but the iPhone 6S is about to come out, so you might want to wait. Also, the HTC one M8 is still a very good option. Monster speakers, and the camera has very good results in low light. Just don't try to zoom in on anything. I wouldn't go for the M9. Not enough of an upgrade, and the camera is actually worse.",0
,,,,,,,,z135uvgyuquuchpa204ci1eqbsftxhkgnnk0k.1439304282690628,Josh Wild,9 months ago,1439624761586,"+Golden Boy that's what I'm worried about with the s6, that both the front and back are glass so there's more to be damaged whereas the iPhone is metal on the back. was looking at the M8 before I got the Z3 but once again going to be outdated soon so not to keen on that.",0
,,,,,,,,z135uvgyuquuchpa204ci1eqbsftxhkgnnk0k.1439327796750272,Golden Boy,9 months ago,1439624761587,"+Josh Wild If you have the money, wait for the upcoming iPhone. It should have a much better camera and force touch, which no other phone has. Should be interesting. They're releasing it in about a month or two.",0
,,,,,,,,z135uvgyuquuchpa204ci1eqbsftxhkgnnk0k.1439748918036156,Rod Sal,8 months ago,1442303161587,+Josh Wild you seems to be the commum user like me. Im getting an iphone next month. Maybe the iphone 6 since the price will drop but 6s will come with 2 giga ram and will last for at least 3 years of use.,0
,,,,,,,,z135uvgyuquuchpa204ci1eqbsftxhkgnnk0k.1439752694852026,Josh Wild,8 months ago,1442303161588,"Ended up getting the iPhone 6 yesterday. Loving it so far, iPhone 6S would be too expensive for me.",0
,,,,,,,,z135uvgyuquuchpa204ci1eqbsftxhkgnnk0k.1439837393602530,Golden Boy,8 months ago,1442303161588,"+Josh Wild As I said, battery life is not gonna be great if you're a gamer, but short of that, i6 a great device, and if you put a case on it, dropping it here and there shouldn't be too much of a problem.",0
,,,,,,,,z135uvgyuquuchpa204ci1eqbsftxhkgnnk0k.1439891647622895,Josh Wild,8 months ago,1442303161589,"I barely game at all, mostly use social media apps so battery life has been quite good for me so far.",0
z13udhiaxxnkfj4lc23gx5fzfkuzcdxqn04,J.R. Richard,9 months ago,1439624760958,"Seems like every Idiot reviewing the iPhone 6 makes a BIG deal about the camera lens protruding from the case. Do you so-called "" experts"" realize that the majority of us out here put some type of protective case on our phones and the lens doesn't even protrude past a thin silicone cover (which I just installed) on my new iPhone 6. Even without the cover how often do you set your phone down the push on it to see if it rocks a little!! So SHUT-UP about something that is a non issue..",3,false,0,,,,,,
z12gx3wzqwvdc12qc04cc1jhqqb5h13zwnw0k,TheCrimsonDuelist,9 months ago,1439624760959,Can't wait for the iPhone 6s.,0,false,0,,,,,,
z12nyzox1pnwxtljt04cdl0ogyz0jhpg0og0k,Elio Aliu,9 months ago,1439624760960,I have a iPhone 6 SpaceGray and I love it.,3,false,0,,,,,,
z13ijhtrnlatcz1sm23zsj3pmprwfbxvn,Jack Booth,9 months ago,1439624760960,"Is The Games On It Any Good Like Injustice, ect. Also, Is This Phone Any Good I Don't Want To Get Scammed. If Anyone Could Reply That'd Be Nice.",0,false,0,,,,,,
z12vytlx3xancz5nv234trpj1knpcxn3f,DiAbOliCaL41,9 months ago,1439624760961,"Coming from an Android user who is about to switch to Apple, I can say using an iPhone was a better experience for me. Personally I see Android as an OS for people who want to be flashy and always be unique. iOS is an OS for people who have gotten past that need to completely customize their phone and want a handset that delivers consistent performance. I see Android as a personal phone OS and iOS as a business-oriented OS (though many may disagree). If I was a traveling business man who needed two handsets, I'd have an Android (Most likely a Galaxy model) as my personal phone and an iPhone as my business phone. Apple has always been good at software optimization so to me it's more reliable in a business situation. But to say one OS is better than the other is complete nonsense. They both have their perks and their disadvantages. As always if the two would merge we could possibly see a near perfect OS. Something with Androids customizability and Apples fluidity and precision.",9,true,3,,,,,,
,,,,,,,,z12vytlx3xancz5nv234trpj1knpcxn3f.1453646866932741,Ian Dass,3 months ago,1455522361805,+DiAbOliCaL41 best comment on here!,1
,,,,,,,,z12vytlx3xancz5nv234trpj1knpcxn3f.1454202116423830,eetu53,3 months ago,1455522361805,"I have been using both and I like on android how can customize it, but I use iPhone 6 because it just works and all is how its best. There is no need time to customize it, it just is how I need to be.",2
,,,,,,,,z12vytlx3xancz5nv234trpj1knpcxn3f.1454262697906510,Ian Dass,3 months ago,1455522361806,+eetu53 i understand what you mean,0
z13xt14jwp23t5z3222hi1bphqzgvlojj04,Gabriel Sôarés,9 months ago,1439624760961,Great video review I used to never comment in the videos but at this video I can't to avoid it hahaha,0,false,0,,,,,,
z12asdihau34jtlmr22awp4wpvu4enr1u,surfingsuicune,9 months ago,1439624760962,Apple: We'll Tell You What You Like (TM),0,false,0,,,,,,
z12ycdfbtwe0gbjug22vcn1g2un0wjtzf04,Den ver,9 months ago,1439624760962,the thing you said about how the iphone is for people who want comfort and stability is v true,1,false,0,,,,,,
z12mgbeyrvuudnuhn04chpzbqxfij3bga5o,Lenard Biggs,9 months ago,1439624760963,I have not one bad thing to say about this video i agree with the opinions and facts. This was an awesome video 👍🏼,0,false,0,,,,,,
